"sep=,"
"received_message","pattern_matching","reply_message","multiple_replies","multiple_reply_delay","multiple_reply_delay_max","recipients","contacts","ignored_contacts","reply_delay","reply_delay_max","specific_times","monday","tuesday","wednesday","thursday","friday","saturday","sunday","pause_type","pause_value","disabled","subrule_of","go_to_rule","req_screen_off","req_charging","req_silent","req_do_not_disturb","req_car_mode","prev_rule_timeout","priority_alert","probability","package_names","label"
"لاك عطني مهمة اسويها","none","*سيقوم البوت باعطائك مهام*\n\n\n〘روح سوي فعاليه〙\n〘روح سوي منشن جماعي〙\n〘روح انشر رابط الاستقبال〙\n〘روح سوي 5 اسئله مفاجئه〙\n〘روح سولف وجيب تفاعل〙\n〘روح نام مافي منك فايده〙","single","","","c","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,
"هيرو","none","⭒─ׅ─ׂ─ׂ─ׅ─ׂ──ׂ ۰ ❦ ۰─ׂ─ׅ─ׂ─ׂ─ׅ─⭒\n*『♡انا البوت هيرو و انا سوف اساعدكم على الاستمتاع معي و المرح و الضحك ، فقط اكتب هيرو وتجيك القائمه✨ 』*\n⭒─ׅ─ׂ─ׂ─ׅ─ׂ─ ۰ ❦ ۰─ׂ─ׅ─ׂ─ׂ─ׅ─⭒\n*•⬎ترفيهي:-*\n*✪هلا هيرو*\n*✪تست*\n*✪مرحبا*\n*✪بموت*\n*✪هيرو تحبني؟*\n*✪هيرو تكرهني؟*\n*✪هيرو من اطلق؟*\n*✪هيرو ليه زعلان؟*\n*✪هيرو من اطلق شخص بلجروب؟*\n*✪اتفق*\n*✪هيرو رحب فيه*\n*✪هيرو اعطني نصحيه*\n*✪هيرو قول غزل*\n*✪هيرو كم عمرك؟*\n*✪هيرو اعتذر*\n*✪هيرو قول نكته*\n*✪هيرو انت حق مين؟*\n*✪هيرو انا حزينه*\n*✪هيرو احبك*\n*✪هيرو اكرهك*\n*✪كم نسبة...*\n*ᚑ𖣘━─ ─⊱❁ •☼• ❁⊰─ ─━𖣘ᚑ*\n\n*『تبي شي اضيفه تواصل مع البوت』*\n*𖣘━─ ─⊱❁ •☼• ❁⊰─ ─━𖣘*\n『فعاليات البوت 』\n『حجر ورق مقص』➪\n『حيوان جماد نبات』➪","single","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"بموت","none","*الله يرحمك*<#>*بنتحر وراك *<#>*بعيد الشر عنك*<#>*موت احسن نرتاح منك🗿*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"مرحبا","none","*مراحب*<#>*مرحباااااا*<#>*يو*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"لاك من اطلق شخص بلجروب؟","none","*اكيد انا😉*<#>*العم ال🫡*<#>*اذا مطوري مو موجود محد مهتم🗿*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"لاك رحب فيه","none","*بأسمى عبارات الشكر والتقدير والعرفان تتقدم الإدارة ‏بالترحيب بالأعضاء ‏الجدد متمنين قضاء وقت ممتع ومفيد معنا فأهلا وسهلا بانضمامكم معنا نتمنى لكم إقامة دائمة لنستفيد من حبر اقلامكم ومن منشوراتكم شرفتونا و نورتونا واتمنا نجد السعادة مع بعضنا فكلنا اخوه واسره واحده اتمني التفاعل و التواصل بكل احترام ومحبه دايما\nاتشرف بكم*<#>*عدد حروف ما كتبت وسأكتب من يوم ما أتولدت وإلى أن أموت بعدد النبض في قلوب البشر بكل ريحة الفل والياسمين والورد والزهر وبكل ما أجتمع المسك والريحان والعود والعنبر بعدد مانبت الشجر والورد والزهر وبعدد ماطلع القمر وبعدد ما نور البدر.*<#>*اهلا بك.. واتمنى أن نرى منك كل تميز كما هو يعرف عن تميز زهورنا وشموسنا الرائعين.*<#>*رسالة ترحيب بالاعضاء الجدد اهلا وسهلا بكل الاعضاء الموجودين نورتو المجموعة جميعا وتحية من القلب للأعضاء القدامى وياريت كل عضو يضيف أصدقائه معنا في المجموعة لضمان زيادة التفاعل بالمجموعة لكم مني ومن الادراة أجمل وارق التمنيات معنا تفاعلكم يفرحنا مع تحيات الادارة.*<#>*هلا و سهلا أهلا بانضمامكم معنا فى بيتكم الثانى هنا بمحبتنا تقوى عشرتنا نتمنى لكم إقامة دائمة لنستفيد من حبر قلمكم وتنستفيد من منشوراتكم أنتم كوكبة من الأقلام الجريئة يسعدنا إضافة أصدقائكم حتى تكبر هذه المجموعة تحياتنا لكم الإدارة ترحب بكم بكل حب وامتنان.*<#>*مو لازم خل يحمد ربه انه دخل قروب الاساطير🗿*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"لاك اعطني نصيحه","none","*مَن جدّ وجد ومن زرع حَصد*<#>*من حاسبَ نفسه ربح.*<#>*طور عاداتك إيجابية.*<#>*اختر أصدقاءك بحكمة.*<#>*اخلق البيئة المناسبة لك.*<#>*افعل ما تحب، وليس ما يُرضي الناس من حولك*<#>*كن صادقًا مع نفسك*<#>*مهما كان ما تفعله، ابذل ما بوسعك لإنجاحه.*<#>*تذكر دائما؛ الطريق إلى النجاح الكبير تتضمنه مخاطر كبيرة.*<#>*أعطِ الناس أكثر مما يتوقعون*<#>*اركض خلف أحلامك*<#>*لا تضيع طاقتك في الرد على الانتقادات*<#>*استمتع بمذاق الحياة في كل لحظة*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"لاك قول نكته","none","*محشش حرك مزهريه وانكسرت جا مسؤول المتحف يركض قال له : يخرب بيتك هذي من القرن الثامن عشر قال المحشش: خوفتني الله يلعنك احسبها جديده.*<#>*محشش قال لخواياه عندي لغز وش الفرق بين الاسبوع والصحراء ؟ ماأحد جاوب قال المحشش الاسبوع فيه أحد والصحراء مافيها أحد.*<#>*محشش يغازل سمراء قالها: يا أحلى كابتشينو شفته بحياتي. قالت: تفو عليك قال لها: ياعمري وبعد رغوه.*<#>*محشش قبل لايموت قالهم تبرعوا بكل اعضائي الا المخسألوه ليش؟ قال : معليش الذاكرة فيها صور عائلية.*<#>*محشش بيسأل مسطول الساعه كام قاله معرفش، قاله غريبه أنا عندي معرفش إلا خمسه.*<#>*مرة واحد نام متاخر لقي الحلم بدأ*<#>*فتاة قالت لحبيبها: عندما نتزوج أريد أن تشركني معك في مشاكلك.\nقال لها: ليس عندي مشاكل.\nقالت له: أعرف لأننا لم نتزوج بعد.*<#>*أهبل وأحول بيقلوا طعمية.. الأحول بيرمي الطعمية برة الزيت.. والاهبل بيعمل تشش.*<#>*بخيل اشترى ثلاث برتقالات.\nقطع الأولى وجدها فاسدة رماها.\nقطع الثانيه وجدها فاسدة رماها.\nأغلق الأنوار وقطع الثالثة وأكلها بدون أن يراها*<#>*محشش مراته ولدت الساعة 3 بالليل وجابت ولد أول ما شاف الولد ضربه كف! مراته قالتله: ليه ضربته ليه !! قال: ده أول يوم له وجاي وش الفجر أمال لما يكبر هيعمل ايه.*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"لاك قول غزل","none","*يا أوّل قلب أُحبّه وآخر قلب أنا أهواه، يا أطهر وجه في الدّنيا، وأطيب ما رأت عيني، المعزّة حنين، الحنين حبّ، الحبّ حياة، الحياة قلب، القلب أنتَ.*<#>*أشتاق لك وارتاح معك، وإن غبت أشتاق لك، فأنت جدير بهذا الحب*<#>*ابحث في قلوب البشر واسأل أيّام العمر، وإن وجدت مثل حبّي لك العذر.*<#>*أتمنّى أن أكون نجمة سماك، همسة شفاك، شمعة مساك*<#>*علّمتني الشّوق وعرّفتني بالحبّ وكرّهتني بثلاثة: غيابك، وبعدك، وفرقاك*<#>*أغار عليكِ من أحلامي، مِن لهفتي واشتياقي، ومن خفقات قلبي.*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"لاك انا حزين","none","*افا ليه القمر حزين؟😔*<#>*بحزن معاك😢*<#>*من مزعلك ياقمر؟*<#>*حلو🗿✨*","random","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"اشتغل","similar","*حيوان بحرف ال أ*<#>*حيوان بحرف ال ب*<#>*حيوان بحرف ال ت*<#>*حيوان بحرف ال ث*<#>*حيوان بحرف ال ج*<#>*حيوان بحرف ال ح*<#>*حيوان بحرف ال خ*<#>*حيوان بحرف ال د*<#>*حيوان بحرف ال ذ*<#>*حيوان بحرف ال ر*<#>*حيوان بحرف ال ز*<#>*حيوان بحرف ال س*<#>*حيوان بحرف ال ش*<#>*حيوان بحرف ال ص*<#>*حيوان بحرف ال ض*<#>*حيوان بحرف ال ط*<#>*حيوان بحرف ال ظ*<#>*حيوان بحرف ال ع*<#>*حيوان بحرف ال غ*<#>*حيوان بحرف ال ف*<#>*حيوان بحرف ال ق*<#>*حيوان بحرف ال ك*<#>*حيوان بحرف ال ل*<#>*حيوان بحرف ال م*<#>*حيوان بحرف ال ن*<#>*حيوان بحرف ال ه*<#>*حيوان بحرف ال و*<#>*حيوان بحرف ال ي*<#>*جماد بحرف ال أ*<#>*جماد بحرف ال ب*<#>*جماد بحرف ال ت*<#>*جماد بحرف ال ث*<#>*جماد بحرف ال ج*<#>*جماد بحرف ال ح*<#>*جماد بحرف ال خ*<#>*جماد بحرف ال د*<#>*جماد بحرف ال ذ*<#>*جماد بحرف ال ر*<#>*جماد بحرف ال ز*<#>*جماد بحرف ال س*<#>*جماد بحرف ال ش*<#>*جماد بحرف ال ص*<#>*جماد بحرف ال ض*<#>*جماد بحرف ال ط*<#>*جماد بحرف ال ظ*<#>*جماد بحرف ال ع*<#>*جماد بحرف ال غ*<#>*جماد بحرف ال ف*<#>*جماد بحرف ال ق*<#>*جماد بحرف ال ك*<#>*جماد بحرف ال ل*<#>*جماد بحرف ال م*<#>*جماد بحرف ال ن*<#>*جماد بحرف ال ه*<#>*جماد بحرف ال و*<#>*جماد بحرف ال ي*","random","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,"com.fawhatsapp@UserHandle{0}",
"الاوامر2,الأوامر2,اوامر2","none","◉❯━━━━━━✨━━━━━❮◉\n                 *اوامر البوت*\n◉❯━━━━━━✨━━━━━❮◉\n⪧ *لاك نلعب*\n⪧ *كت*\n⪧ *كتت*\n⪧ *كتتت*\n⪧ *لاك اسم الجروب*\n⪧ *لاك اسم الجروب مشفر*\n⪧ *تفاعل البوت*\n⪧*لاك مين انا*\n⪧ *بيانات*\n⪧ *لاك الساعة*\n⪧ *لاك كم عمرك*\n⪧ *لاك كم طولك*\n⪧ *لاك كم وزنك*\n⪧ *لاك قيم افتاري*\n⪧ *لاك من تحب*\n⪧ *لاك من تكره*\n⪧ *لاك كم يوم بالاسبوع * \n⪧ *تفاعل البوت*\n⪧ *لاك كم شاحنك*\n⪧ *لاك من صنعك*\n⪧ *لاك كشف التسجيل*\n⪧ *لاك ايش انميك المفضل*\n⪧ *لاك تحبني*\n⪧ *لاك مين انت*\n⪧*لاك امدحه خليه يفرح*\n⪧*لاك ادعي له*\n⪧*لاك ادعي عليه*\n⪧ *لاك انا عمك*\n⪧ *لاك من عمك*\n⪧ *لاك باك*\n⪧ *لاك انا جيت*\n⪧ *لاك احبك*\n⪧ *لاك بتزوجك*\n⪧ *لاك مين زوجاتك*\n⪧ *لاك عكس الاسماء*\n⪧ *اسألة الانمي*\n⪧ *مقولات الانمي*\n\n◉❯━━━━━━✨━━━━━❮◉\n *البوت تابع لقروب* \n『♦️』𝐃.𝐈.𝐀 〖𝐁𝐎𝐓 𝐈𝐍𝐂〗\n *شعارنا*\n              ⟬إلى الأمام دوماً⟭\n◉❯━━━━━━✨━━━━━❮◉\n*اذا عندك أي افكار اضيفها للبوت تواصل مع مطور البوت*\n‏*~❮ https://wa.me/qr/MW4GFYOS5MQNK1  ❯~*\n◉❯━━━━━━✨━━━━━❮◉\n*شكرا لدعم البوت*\n*جروب تطوير البوت*\n‏*~❮https://chat.whatsapp.com/EwCh9XrjxmY68GeO8oVmMp ❯~*\n◉❯━━━━━━✨━━━━━❮◉\n *قوانين البوت*\n✾ *يمنع سب البوت*\n✾ *يمنع التنمر علي البوت*\n✾ *عدم الاسبام*\n◉❯━━━━━━✨━━━━━❮◉\n*! عند مخالفة قانون الاسبام يخرج البوت*\n◉❯━━━━━━✨━━━━━❮◉","single","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,
"محد مهتم,مش مهتم,محد يهتم","none","|￣￣￣￣￣￣￣￣￣￣￣￣|\n‎|                 محد مهتم \n‎|____＿＿__＿＿＿＿＿＿＿|\n‎                    \ (•◡•) / \n‎                      \      / \n‎                       ——\n‎                       |     |","single","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,
